,id,artist
772,TEST_00772,Frida Kahlo
773,TEST_00773,Paul Gauguin
774,TEST_00774,Vincent van Gogh
775,TEST_00775,Peter Paul Rubens
776,TEST_00776,Francisco Goya
777,TEST_00777,Francisco Goya
778,TEST_00778,Edgar Degas
779,TEST_00779,Pablo Picasso
780,TEST_00780,Vincent van Gogh
781,TEST_00781,Vincent van Gogh
782,TEST_00782,Marc Chagall
783,TEST_00783,Amedeo Modigliani
784,TEST_00784,Alfred Sisley
785,TEST_00785,Pierre-Auguste Renoir
786,TEST_00786,Pierre-Auguste Renoir
787,TEST_00787,Edgar Degas
788,TEST_00788,Albrecht Du rer
789,TEST_00789,Frida Kahlo
790,TEST_00790,El Greco
791,TEST_00791,Sandro Botticelli
792,TEST_00792,El Greco
793,TEST_00793,Vincent van Gogh
794,TEST_00794,Andy Warhol
795,TEST_00795,Edgar Degas
796,TEST_00796,Vincent van Gogh
797,TEST_00797,Rembrandt
798,TEST_00798,Diego Rivera
799,TEST_00799,Amedeo Modigliani
800,TEST_00800,Vincent van Gogh
801,TEST_00801,Peter Paul Rubens
802,TEST_00802,Caravaggio
803,TEST_00803,Vincent van Gogh
804,TEST_00804,Mikhail Vrubel
805,TEST_00805,Amedeo Modigliani
806,TEST_00806,Alfred Sisley
807,TEST_00807,Pablo Picasso
808,TEST_00808,Giotto di Bondone
809,TEST_00809,Paul Klee
810,TEST_00810,Pablo Picasso
811,TEST_00811,Pieter Bruegel
812,TEST_00812,Kazimir Malevich
813,TEST_00813,Vincent van Gogh
814,TEST_00814,Vincent van Gogh
815,TEST_00815,Titian
816,TEST_00816,Pablo Picasso
817,TEST_00817,Albrecht Du rer
818,TEST_00818,Rene Magritte
819,TEST_00819,Pablo Picasso
820,TEST_00820,Paul Gauguin
821,TEST_00821,Vincent van Gogh
822,TEST_00822,Vincent van Gogh
823,TEST_00823,Pieter Bruegel
824,TEST_00824,Hieronymus Bosch
825,TEST_00825,Albrecht Du rer
826,TEST_00826,Rene Magritte
827,TEST_00827,Edgar Degas
828,TEST_00828,Francisco Goya
829,TEST_00829,Titian
830,TEST_00830,Alfred Sisley
831,TEST_00831,Alfred Sisley
832,TEST_00832,Diego Rivera
833,TEST_00833,Caravaggio
834,TEST_00834,Salvador Dali
835,TEST_00835,Pablo Picasso
836,TEST_00836,Peter Paul Rubens
837,TEST_00837,Raphael
838,TEST_00838,Raphael
839,TEST_00839,Pierre-Auguste Renoir
840,TEST_00840,Vincent van Gogh
841,TEST_00841,Edgar Degas
842,TEST_00842,Edgar Degas
843,TEST_00843,Jan van Eyck
844,TEST_00844,Raphael
845,TEST_00845,Vincent van Gogh
846,TEST_00846,Giotto di Bondone
847,TEST_00847,Albrecht Du rer
848,TEST_00848,Albrecht Du rer
849,TEST_00849,Leonardo da Vinci
850,TEST_00850,Pierre-Auguste Renoir
851,TEST_00851,Edgar Degas
852,TEST_00852,Pablo Picasso
853,TEST_00853,Rembrandt
854,TEST_00854,Caravaggio
855,TEST_00855,Frida Kahlo
856,TEST_00856,Paul Gauguin
857,TEST_00857,Albrecht Du rer
858,TEST_00858,Alfred Sisley
859,TEST_00859,Andrei Rublev
860,TEST_00860,Gustav Klimt
861,TEST_00861,Claude Monet
862,TEST_00862,Albrecht Du rer
863,TEST_00863,Edgar Degas
864,TEST_00864,Raphael
865,TEST_00865,Caravaggio
866,TEST_00866,Pablo Picasso
867,TEST_00867,Pablo Picasso
868,TEST_00868,Rembrandt
869,TEST_00869,Piet Mondrian
870,TEST_00870,Andrei Rublev
871,TEST_00871,Pieter Bruegel
872,TEST_00872,Edgar Degas
873,TEST_00873,Vasiliy Kandinskiy
874,TEST_00874,Paul Gauguin
875,TEST_00875,Francisco Goya
876,TEST_00876,Pablo Picasso
877,TEST_00877,Hieronymus Bosch
878,TEST_00878,Vincent van Gogh
879,TEST_00879,Alfred Sisley
880,TEST_00880,Albrecht Du rer
881,TEST_00881,Edgar Degas
882,TEST_00882,Amedeo Modigliani
883,TEST_00883,Giotto di Bondone
884,TEST_00884,Paul Gauguin
885,TEST_00885,Henri Rousseau
886,TEST_00886,Pierre-Auguste Renoir
887,TEST_00887,Henri Matisse
888,TEST_00888,Joan Miro
889,TEST_00889,Paul Gauguin
890,TEST_00890,Titian
891,TEST_00891,Andy Warhol
892,TEST_00892,Edgar Degas
893,TEST_00893,Kazimir Malevich
894,TEST_00894,Andy Warhol
895,TEST_00895,Diego Velazquez
896,TEST_00896,Pieter Bruegel
897,TEST_00897,Paul Gauguin
898,TEST_00898,Pierre-Auguste Renoir
899,TEST_00899,Edgar Degas
900,TEST_00900,Vincent van Gogh
901,TEST_00901,Joan Miro
902,TEST_00902,Edgar Degas
903,TEST_00903,Marc Chagall
904,TEST_00904,Albrecht Du rer
905,TEST_00905,Sandro Botticelli
906,TEST_00906,Salvador Dali
907,TEST_00907,Kazimir Malevich
908,TEST_00908,Titian
909,TEST_00909,Peter Paul Rubens
910,TEST_00910,Vincent van Gogh
911,TEST_00911,Pieter Bruegel
912,TEST_00912,Edgar Degas
913,TEST_00913,Pablo Picasso
914,TEST_00914,Paul Gauguin
915,TEST_00915,Rene Magritte
916,TEST_00916,Raphael
917,TEST_00917,Amedeo Modigliani
918,TEST_00918,Amedeo Modigliani
919,TEST_00919,Vincent van Gogh
920,TEST_00920,Vincent van Gogh
921,TEST_00921,Francisco Goya
922,TEST_00922,Pierre-Auguste Renoir
923,TEST_00923,Pierre-Auguste Renoir
924,TEST_00924,Rembrandt
925,TEST_00925,Vincent van Gogh
926,TEST_00926,Titian
927,TEST_00927,Rene Magritte
928,TEST_00928,Albrecht Du rer
929,TEST_00929,Vasiliy Kandinskiy
930,TEST_00930,Vincent van Gogh
931,TEST_00931,Georges Seurat
932,TEST_00932,Peter Paul Rubens
933,TEST_00933,Francisco Goya
934,TEST_00934,Edvard Munch
935,TEST_00935,Pablo Picasso
936,TEST_00936,Vincent van Gogh
937,TEST_00937,Giotto di Bondone
938,TEST_00938,Vincent van Gogh
939,TEST_00939,Giotto di Bondone
940,TEST_00940,Vincent van Gogh
941,TEST_00941,Francisco Goya
942,TEST_00942,Pablo Picasso
943,TEST_00943,Salvador Dali
944,TEST_00944,Francisco Goya
945,TEST_00945,Paul Gauguin
946,TEST_00946,Caravaggio
947,TEST_00947,Camille Pissarro
948,TEST_00948,Paul Gauguin
949,TEST_00949,Vincent van Gogh
950,TEST_00950,Edgar Degas
951,TEST_00951,Kazimir Malevich
952,TEST_00952,El Greco
953,TEST_00953,Edgar Degas
954,TEST_00954,Vincent van Gogh
955,TEST_00955,Albrecht Du rer
956,TEST_00956,Frida Kahlo
957,TEST_00957,Salvador Dali
958,TEST_00958,Titian
959,TEST_00959,Edgar Degas
960,TEST_00960,Vincent van Gogh
961,TEST_00961,Peter Paul Rubens
962,TEST_00962,Peter Paul Rubens
963,TEST_00963,Edgar Degas
964,TEST_00964,Paul Klee
965,TEST_00965,Vasiliy Kandinskiy
966,TEST_00966,Caravaggio
967,TEST_00967,Vincent van Gogh
968,TEST_00968,Edgar Degas
969,TEST_00969,Pablo Picasso
970,TEST_00970,Edgar Degas
971,TEST_00971,Titian
972,TEST_00972,Pablo Picasso
973,TEST_00973,Rene Magritte
974,TEST_00974,Edgar Degas
975,TEST_00975,Henri Rousseau
976,TEST_00976,Vincent van Gogh
977,TEST_00977,Rembrandt
978,TEST_00978,Vincent van Gogh
979,TEST_00979,Vincent van Gogh
980,TEST_00980,Albrecht Du rer
981,TEST_00981,Salvador Dali
982,TEST_00982,Pablo Picasso
983,TEST_00983,Vincent van Gogh
984,TEST_00984,Edgar Degas
985,TEST_00985,Pablo Picasso
986,TEST_00986,Paul Klee
987,TEST_00987,Edgar Degas
988,TEST_00988,Vincent van Gogh
989,TEST_00989,Mikhail Vrubel
990,TEST_00990,Vincent van Gogh
991,TEST_00991,Vincent van Gogh
992,TEST_00992,Edgar Degas
993,TEST_00993,Pablo Picasso
994,TEST_00994,Paul Gauguin
995,TEST_00995,Pierre-Auguste Renoir
996,TEST_00996,Camille Pissarro
997,TEST_00997,Paul Gauguin
998,TEST_00998,Vincent van Gogh
999,TEST_00999,Raphael
1000,TEST_01000,Edgar Degas
1001,TEST_01001,Rene Magritte
1002,TEST_01002,Edgar Degas
1003,TEST_01003,Edgar Degas
1004,TEST_01004,Albrecht Du rer
1005,TEST_01005,Vincent van Gogh
1006,TEST_01006,Pablo Picasso
1007,TEST_01007,Diego Rivera
1008,TEST_01008,Pablo Picasso
1009,TEST_01009,Paul Gauguin
1010,TEST_01010,Camille Pissarro
1011,TEST_01011,Albrecht Du rer
1012,TEST_01012,Paul Gauguin
1013,TEST_01013,Titian
1014,TEST_01014,Kazimir Malevich
1015,TEST_01015,Henri Matisse
1016,TEST_01016,Peter Paul Rubens
1017,TEST_01017,Sandro Botticelli
1018,TEST_01018,Pieter Bruegel
1019,TEST_01019,Vincent van Gogh
1020,TEST_01020,Vincent van Gogh
1021,TEST_01021,Pierre-Auguste Renoir
1022,TEST_01022,Francisco Goya
1023,TEST_01023,Vincent van Gogh
1024,TEST_01024,Albrecht Du rer
1025,TEST_01025,Alfred Sisley
1026,TEST_01026,Leonardo da Vinci
1027,TEST_01027,Edvard Munch
1028,TEST_01028,Paul Klee
1029,TEST_01029,Edgar Degas
1030,TEST_01030,Edgar Degas
1031,TEST_01031,Edgar Degas
1032,TEST_01032,Salvador Dali
1033,TEST_01033,Edgar Degas
1034,TEST_01034,Edgar Degas
1035,TEST_01035,Rembrandt
1036,TEST_01036,Paul Gauguin
1037,TEST_01037,Edgar Degas
1038,TEST_01038,Vincent van Gogh
1039,TEST_01039,Titian
1040,TEST_01040,Henri Matisse
1041,TEST_01041,Edouard Manet
1042,TEST_01042,Kazimir Malevich
1043,TEST_01043,El Greco
1044,TEST_01044,Pierre-Auguste Renoir
1045,TEST_01045,Rembrandt
1046,TEST_01046,Henri Matisse
1047,TEST_01047,Francisco Goya
1048,TEST_01048,Vincent van Gogh
1049,TEST_01049,Vincent van Gogh
1050,TEST_01050,Pablo Picasso
1051,TEST_01051,El Greco
1052,TEST_01052,Edgar Degas
1053,TEST_01053,Edgar Degas
1054,TEST_01054,Kazimir Malevich
1055,TEST_01055,Albrecht Du rer
1056,TEST_01056,Marc Chagall
1057,TEST_01057,Andrei Rublev
1058,TEST_01058,Henri de Toulouse-Lautrec
1059,TEST_01059,El Greco
1060,TEST_01060,Vincent van Gogh
1061,TEST_01061,Alfred Sisley
1062,TEST_01062,Gustav Klimt
1063,TEST_01063,Pablo Picasso
1064,TEST_01064,Edvard Munch
1065,TEST_01065,Marc Chagall
1066,TEST_01066,Amedeo Modigliani
1067,TEST_01067,Henri Rousseau
1068,TEST_01068,Andrei Rublev
1069,TEST_01069,Alfred Sisley
1070,TEST_01070,Hieronymus Bosch
1071,TEST_01071,Frida Kahlo
1072,TEST_01072,Pablo Picasso
1073,TEST_01073,Titian
1074,TEST_01074,El Greco
1075,TEST_01075,Henri Matisse
1076,TEST_01076,Pablo Picasso
1077,TEST_01077,Henri Matisse
1078,TEST_01078,Titian
1079,TEST_01079,Rene Magritte
1080,TEST_01080,Edouard Manet
1081,TEST_01081,Rene Magritte
1082,TEST_01082,Vincent van Gogh
1083,TEST_01083,Vincent van Gogh
1084,TEST_01084,Pieter Bruegel
1085,TEST_01085,Vincent van Gogh
1086,TEST_01086,Alfred Sisley
1087,TEST_01087,Vincent van Gogh
1088,TEST_01088,Titian
1089,TEST_01089,Titian
1090,TEST_01090,Alfred Sisley
1091,TEST_01091,Sandro Botticelli
1092,TEST_01092,Marc Chagall
1093,TEST_01093,Kazimir Malevich
1094,TEST_01094,Titian
1095,TEST_01095,Salvador Dali
1096,TEST_01096,Francisco Goya
1097,TEST_01097,William Turner
1098,TEST_01098,Pablo Picasso
1099,TEST_01099,Diego Rivera
1100,TEST_01100,Henri Matisse
1101,TEST_01101,William Turner
1102,TEST_01102,Paul Klee
1103,TEST_01103,Vincent van Gogh
1104,TEST_01104,Vincent van Gogh
1105,TEST_01105,Sandro Botticelli
1106,TEST_01106,Georges Seurat
1107,TEST_01107,Marc Chagall
1108,TEST_01108,Vincent van Gogh
1109,TEST_01109,Peter Paul Rubens
1110,TEST_01110,Pierre-Auguste Renoir
1111,TEST_01111,Edgar Degas
1112,TEST_01112,Pablo Picasso
1113,TEST_01113,Amedeo Modigliani
1114,TEST_01114,Rene Magritte
1115,TEST_01115,Pierre-Auguste Renoir
1116,TEST_01116,Pierre-Auguste Renoir
1117,TEST_01117,Vincent van Gogh
1118,TEST_01118,Pierre-Auguste Renoir
1119,TEST_01119,Vincent van Gogh
1120,TEST_01120,Raphael
1121,TEST_01121,Rene Magritte
1122,TEST_01122,Pierre-Auguste Renoir
1123,TEST_01123,Pierre-Auguste Renoir
1124,TEST_01124,Henri Matisse
1125,TEST_01125,Rene Magritte
1126,TEST_01126,Albrecht Du rer
1127,TEST_01127,Leonardo da Vinci
1128,TEST_01128,Gustav Klimt
1129,TEST_01129,Diego Rivera
1130,TEST_01130,Claude Monet
1131,TEST_01131,Pierre-Auguste Renoir
1132,TEST_01132,Amedeo Modigliani
1133,TEST_01133,Kazimir Malevich
1134,TEST_01134,Diego Velazquez
1135,TEST_01135,William Turner
1136,TEST_01136,Raphael
1137,TEST_01137,Vincent van Gogh
1138,TEST_01138,Jan van Eyck
1139,TEST_01139,Pablo Picasso
1140,TEST_01140,Titian
1141,TEST_01141,Paul Gauguin
1142,TEST_01142,El Greco
1143,TEST_01143,Vincent van Gogh
1144,TEST_01144,Francisco Goya
1145,TEST_01145,Edgar Degas
1146,TEST_01146,Amedeo Modigliani
1147,TEST_01147,Paul Cezanne
1148,TEST_01148,Andy Warhol
1149,TEST_01149,Pablo Picasso
1150,TEST_01150,Amedeo Modigliani
1151,TEST_01151,Kazimir Malevich
1152,TEST_01152,Amedeo Modigliani
1153,TEST_01153,Pablo Picasso
1154,TEST_01154,Leonardo da Vinci
1155,TEST_01155,Amedeo Modigliani
1156,TEST_01156,Sandro Botticelli
1157,TEST_01157,Edouard Manet
1158,TEST_01158,Paul Gauguin
1159,TEST_01159,Andy Warhol
1160,TEST_01160,Joan Miro
1161,TEST_01161,Paul Klee
1162,TEST_01162,Marc Chagall
1163,TEST_01163,Paul Cezanne
1164,TEST_01164,El Greco
1165,TEST_01165,Paul Gauguin
1166,TEST_01166,Amedeo Modigliani
1167,TEST_01167,Pierre-Auguste Renoir
1168,TEST_01168,Pablo Picasso
1169,TEST_01169,Edgar Degas
1170,TEST_01170,Pablo Picasso
1171,TEST_01171,Vincent van Gogh
1172,TEST_01172,Titian
1173,TEST_01173,Peter Paul Rubens
1174,TEST_01174,Pablo Picasso
1175,TEST_01175,Vincent van Gogh
1176,TEST_01176,Vincent van Gogh
1177,TEST_01177,Francisco Goya
1178,TEST_01178,Piet Mondrian
1179,TEST_01179,Gustav Klimt
1180,TEST_01180,Vincent van Gogh
1181,TEST_01181,Titian
1182,TEST_01182,Rembrandt
1183,TEST_01183,Pablo Picasso
1184,TEST_01184,Peter Paul Rubens
1185,TEST_01185,Michelangelo
1186,TEST_01186,Vincent van Gogh
1187,TEST_01187,Andrei Rublev
1188,TEST_01188,Peter Paul Rubens
1189,TEST_01189,Amedeo Modigliani
1190,TEST_01190,Camille Pissarro
1191,TEST_01191,Vincent van Gogh
1192,TEST_01192,Paul Klee
1193,TEST_01193,Rembrandt
1194,TEST_01194,Paul Cezanne
1195,TEST_01195,Rene Magritte
1196,TEST_01196,Marc Chagall
1197,TEST_01197,Andy Warhol
1198,TEST_01198,Vincent van Gogh
1199,TEST_01199,Vincent van Gogh
1200,TEST_01200,Albrecht Du rer
1201,TEST_01201,Paul Gauguin
1202,TEST_01202,Peter Paul Rubens
1203,TEST_01203,Pablo Picasso
1204,TEST_01204,Edgar Degas
1205,TEST_01205,Amedeo Modigliani
1206,TEST_01206,Alfred Sisley
1207,TEST_01207,Diego Rivera
1208,TEST_01208,Vincent van Gogh
1209,TEST_01209,Edgar Degas
1210,TEST_01210,Henri Rousseau
1211,TEST_01211,El Greco
1212,TEST_01212,Pablo Picasso
1213,TEST_01213,Rembrandt
1214,TEST_01214,Albrecht Du rer
1215,TEST_01215,Rembrandt
1216,TEST_01216,Sandro Botticelli
1217,TEST_01217,Peter Paul Rubens
1218,TEST_01218,Pablo Picasso
1219,TEST_01219,Titian
1220,TEST_01220,Rene Magritte
1221,TEST_01221,Edgar Degas
1222,TEST_01222,Pieter Bruegel
1223,TEST_01223,Pieter Bruegel
1224,TEST_01224,Vincent van Gogh
1225,TEST_01225,Titian
1226,TEST_01226,William Turner
1227,TEST_01227,Frida Kahlo
1228,TEST_01228,Titian
1229,TEST_01229,Amedeo Modigliani
1230,TEST_01230,Marc Chagall
1231,TEST_01231,Salvador Dali
1232,TEST_01232,Gustav Klimt
1233,TEST_01233,Amedeo Modigliani
1234,TEST_01234,Vincent van Gogh
1235,TEST_01235,Peter Paul Rubens
1236,TEST_01236,Sandro Botticelli
1237,TEST_01237,Pieter Bruegel
1238,TEST_01238,Titian
1239,TEST_01239,Rene Magritte
1240,TEST_01240,Edgar Degas
1241,TEST_01241,Pierre-Auguste Renoir
1242,TEST_01242,Amedeo Modigliani
1243,TEST_01243,Amedeo Modigliani
1244,TEST_01244,Pablo Picasso
1245,TEST_01245,Vincent van Gogh
1246,TEST_01246,Edgar Degas
1247,TEST_01247,Amedeo Modigliani
1248,TEST_01248,Paul Gauguin
1249,TEST_01249,Edgar Degas
1250,TEST_01250,Edgar Degas
1251,TEST_01251,Amedeo Modigliani
1252,TEST_01252,Pablo Picasso
1253,TEST_01253,Francisco Goya
1254,TEST_01254,Giotto di Bondone
1255,TEST_01255,Frida Kahlo
1256,TEST_01256,Camille Pissarro
1257,TEST_01257,Vincent van Gogh
1258,TEST_01258,Alfred Sisley
1259,TEST_01259,Andrei Rublev
1260,TEST_01260,Vincent van Gogh
1261,TEST_01261,Vincent van Gogh
1262,TEST_01262,Pablo Picasso
1263,TEST_01263,Marc Chagall
1264,TEST_01264,Andrei Rublev
1265,TEST_01265,Claude Monet
1266,TEST_01266,Caravaggio
1267,TEST_01267,Pablo Picasso
1268,TEST_01268,Titian
1269,TEST_01269,Rembrandt
1270,TEST_01270,Diego Rivera
1271,TEST_01271,Andy Warhol
1272,TEST_01272,Claude Monet
1273,TEST_01273,Titian
1274,TEST_01274,Marc Chagall
1275,TEST_01275,Vincent van Gogh
1276,TEST_01276,Amedeo Modigliani
1277,TEST_01277,Paul Gauguin
1278,TEST_01278,Marc Chagall
1279,TEST_01279,Rembrandt
1280,TEST_01280,Marc Chagall
1281,TEST_01281,El Greco
1282,TEST_01282,Raphael
1283,TEST_01283,Peter Paul Rubens
1284,TEST_01284,Vincent van Gogh
1285,TEST_01285,Pablo Picasso
1286,TEST_01286,Pierre-Auguste Renoir
1287,TEST_01287,Rene Magritte
1288,TEST_01288,Mikhail Vrubel
1289,TEST_01289,Pierre-Auguste Renoir
1290,TEST_01290,Vincent van Gogh
1291,TEST_01291,Peter Paul Rubens
1292,TEST_01292,Edgar Degas
1293,TEST_01293,Raphael
1294,TEST_01294,Vincent van Gogh
1295,TEST_01295,Vincent van Gogh
1296,TEST_01296,Pablo Picasso
1297,TEST_01297,Peter Paul Rubens
1298,TEST_01298,Rembrandt
1299,TEST_01299,Diego Rivera
1300,TEST_01300,Sandro Botticelli
1301,TEST_01301,Paul Gauguin
1302,TEST_01302,Kazimir Malevich
1303,TEST_01303,Alfred Sisley
1304,TEST_01304,Edouard Manet
1305,TEST_01305,Pieter Bruegel
1306,TEST_01306,Salvador Dali
1307,TEST_01307,Pierre-Auguste Renoir
1308,TEST_01308,Pierre-Auguste Renoir
1309,TEST_01309,Camille Pissarro
1310,TEST_01310,Vincent van Gogh
1311,TEST_01311,Leonardo da Vinci
1312,TEST_01312,Rembrandt
1313,TEST_01313,Diego Rivera
1314,TEST_01314,Paul Gauguin
1315,TEST_01315,Peter Paul Rubens
1316,TEST_01316,Peter Paul Rubens
1317,TEST_01317,Pablo Picasso
1318,TEST_01318,Edgar Degas
1319,TEST_01319,Rene Magritte
1320,TEST_01320,Sandro Botticelli
1321,TEST_01321,Vincent van Gogh
1322,TEST_01322,Giotto di Bondone
1323,TEST_01323,Raphael
1324,TEST_01324,Edgar Degas
1325,TEST_01325,Peter Paul Rubens
1326,TEST_01326,Pieter Bruegel
1327,TEST_01327,Edgar Degas
1328,TEST_01328,Albrecht Du rer
1329,TEST_01329,Henri de Toulouse-Lautrec
1330,TEST_01330,Pierre-Auguste Renoir
1331,TEST_01331,Titian
1332,TEST_01332,Edgar Degas
1333,TEST_01333,Albrecht Du rer
1334,TEST_01334,Andrei Rublev
1335,TEST_01335,Georges Seurat
1336,TEST_01336,Francisco Goya
1337,TEST_01337,Paul Klee
1338,TEST_01338,Henri Rousseau
1339,TEST_01339,Vincent van Gogh
1340,TEST_01340,Paul Gauguin
1341,TEST_01341,Giotto di Bondone
1342,TEST_01342,Pierre-Auguste Renoir
1343,TEST_01343,Pablo Picasso
1344,TEST_01344,Francisco Goya
1345,TEST_01345,Albrecht Du rer
1346,TEST_01346,Albrecht Du rer
1347,TEST_01347,Rene Magritte
1348,TEST_01348,Salvador Dali
1349,TEST_01349,Sandro Botticelli
1350,TEST_01350,Francisco Goya
1351,TEST_01351,Vincent van Gogh
1352,TEST_01352,Hieronymus Bosch
1353,TEST_01353,Claude Monet
1354,TEST_01354,Albrecht Du rer
1355,TEST_01355,Francisco Goya
1356,TEST_01356,Henri Matisse
1357,TEST_01357,Diego Velazquez
1358,TEST_01358,Edgar Degas
1359,TEST_01359,Edgar Degas
1360,TEST_01360,Vincent van Gogh
1361,TEST_01361,Vincent van Gogh
1362,TEST_01362,Edgar Degas
1363,TEST_01363,Alfred Sisley
1364,TEST_01364,Pablo Picasso
1365,TEST_01365,Rene Magritte
1366,TEST_01366,Titian
1367,TEST_01367,Gustav Klimt
1368,TEST_01368,Frida Kahlo
1369,TEST_01369,Paul Gauguin
1370,TEST_01370,Rene Magritte
1371,TEST_01371,Frida Kahlo
1372,TEST_01372,Paul Klee
1373,TEST_01373,Mikhail Vrubel
1374,TEST_01374,Vincent van Gogh
1375,TEST_01375,Henri Matisse
1376,TEST_01376,Vincent van Gogh
1377,TEST_01377,Amedeo Modigliani
1378,TEST_01378,Marc Chagall
1379,TEST_01379,Alfred Sisley
1380,TEST_01380,Piet Mondrian
1381,TEST_01381,Salvador Dali
1382,TEST_01382,Henri Matisse
1383,TEST_01383,Francisco Goya
1384,TEST_01384,Andy Warhol
1385,TEST_01385,Amedeo Modigliani
1386,TEST_01386,Rene Magritte
1387,TEST_01387,Vincent van Gogh
1388,TEST_01388,Leonardo da Vinci
1389,TEST_01389,Vincent van Gogh
1390,TEST_01390,Alfred Sisley
1391,TEST_01391,Edgar Degas
1392,TEST_01392,Vincent van Gogh
1393,TEST_01393,Vincent van Gogh
1394,TEST_01394,Pablo Picasso
1395,TEST_01395,Vincent van Gogh
1396,TEST_01396,Diego Rivera
1397,TEST_01397,Vincent van Gogh
1398,TEST_01398,Vincent van Gogh
1399,TEST_01399,Jackson Pollock
1400,TEST_01400,Vincent van Gogh
1401,TEST_01401,Marc Chagall
1402,TEST_01402,Paul Gauguin
1403,TEST_01403,Marc Chagall
1404,TEST_01404,Marc Chagall
1405,TEST_01405,Pablo Picasso
1406,TEST_01406,Paul Gauguin
1407,TEST_01407,Rembrandt
1408,TEST_01408,Alfred Sisley
1409,TEST_01409,Vincent van Gogh
1410,TEST_01410,Vincent van Gogh
1411,TEST_01411,Vincent van Gogh
1412,TEST_01412,Vincent van Gogh
1413,TEST_01413,Edgar Degas
1414,TEST_01414,Rembrandt
1415,TEST_01415,Kazimir Malevich
1416,TEST_01416,Jan van Eyck
1417,TEST_01417,Giotto di Bondone
1418,TEST_01418,Michelangelo
1419,TEST_01419,Edgar Degas
1420,TEST_01420,Pablo Picasso
1421,TEST_01421,Vincent van Gogh
1422,TEST_01422,Peter Paul Rubens
1423,TEST_01423,Salvador Dali
1424,TEST_01424,Kazimir Malevich
1425,TEST_01425,Vincent van Gogh
1426,TEST_01426,Titian
1427,TEST_01427,Hieronymus Bosch
1428,TEST_01428,Pablo Picasso
1429,TEST_01429,Rembrandt
1430,TEST_01430,Albrecht Du rer
1431,TEST_01431,Albrecht Du rer
1432,TEST_01432,Salvador Dali
1433,TEST_01433,Edgar Degas
1434,TEST_01434,Salvador Dali
1435,TEST_01435,Hieronymus Bosch
1436,TEST_01436,Diego Rivera
1437,TEST_01437,Rene Magritte
1438,TEST_01438,Paul Gauguin
1439,TEST_01439,Edouard Manet
1440,TEST_01440,Diego Velazquez
1441,TEST_01441,Edgar Degas
1442,TEST_01442,Edouard Manet
1443,TEST_01443,Pierre-Auguste Renoir
1444,TEST_01444,Pablo Picasso
1445,TEST_01445,Alfred Sisley
1446,TEST_01446,Vincent van Gogh
1447,TEST_01447,Diego Rivera
1448,TEST_01448,Pierre-Auguste Renoir
1449,TEST_01449,Titian
1450,TEST_01450,Camille Pissarro
1451,TEST_01451,Vasiliy Kandinskiy
1452,TEST_01452,Henri Matisse
1453,TEST_01453,Raphael
1454,TEST_01454,Peter Paul Rubens
1455,TEST_01455,El Greco
1456,TEST_01456,Peter Paul Rubens
1457,TEST_01457,Rene Magritte
1458,TEST_01458,Pieter Bruegel
1459,TEST_01459,Vincent van Gogh
1460,TEST_01460,Rembrandt
1461,TEST_01461,Vincent van Gogh
1462,TEST_01462,Claude Monet
1463,TEST_01463,Vincent van Gogh
1464,TEST_01464,Vincent van Gogh
1465,TEST_01465,Vincent van Gogh
1466,TEST_01466,Edgar Degas
1467,TEST_01467,Vincent van Gogh
1468,TEST_01468,Joan Miro
1469,TEST_01469,Peter Paul Rubens
1470,TEST_01470,Albrecht Du rer
1471,TEST_01471,Diego Rivera
1472,TEST_01472,Alfred Sisley
1473,TEST_01473,Paul Gauguin
1474,TEST_01474,Rembrandt
1475,TEST_01475,Vincent van Gogh
1476,TEST_01476,Caravaggio
1477,TEST_01477,Pierre-Auguste Renoir
1478,TEST_01478,Vincent van Gogh
1479,TEST_01479,Jan van Eyck
1480,TEST_01480,Alfred Sisley
1481,TEST_01481,Edvard Munch
1482,TEST_01482,Vincent van Gogh
1483,TEST_01483,Vincent van Gogh
1484,TEST_01484,Edgar Degas
1485,TEST_01485,Albrecht Du rer
1486,TEST_01486,Andy Warhol
1487,TEST_01487,Giotto di Bondone
1488,TEST_01488,Michelangelo
1489,TEST_01489,Paul Klee
1490,TEST_01490,El Greco
1491,TEST_01491,Andy Warhol
1492,TEST_01492,Marc Chagall
1493,TEST_01493,Pablo Picasso
1494,TEST_01494,Diego Rivera
1495,TEST_01495,Vincent van Gogh
1496,TEST_01496,Marc Chagall
1497,TEST_01497,Vincent van Gogh
1498,TEST_01498,Vincent van Gogh
1499,TEST_01499,El Greco
1500,TEST_01500,Pablo Picasso
1501,TEST_01501,Paul Gauguin
1502,TEST_01502,Diego Rivera
1503,TEST_01503,Edgar Degas
1504,TEST_01504,Rembrandt
1505,TEST_01505,Camille Pissarro
